text,class_id,class_name
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected.,1,LEAF_HOPPERS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green.,1,LEAF_HOPPERS
