text,class_id,class_name
Tender flush showing multiple angular brown raised lesions. Tips stunted. Scattered distribution on new growth. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,4,MOSQUITO_BUG
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,4,MOSQUITO_BUG
Rough corky raised spots on newly emerged leaves. Tips curled and discoloured. Lesions individually spaced. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre.,4,MOSQUITO_BUG
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,4,MOSQUITO_BUG
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion. Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,4,MOSQUITO_BUG
Rough corky raised spots on newly emerged leaves. Tips curled and discoloured. Lesions individually spaced. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened.,4,MOSQUITO_BUG
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,4,MOSQUITO_BUG
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Tender flush showing multiple angular brown raised lesions. Tips stunted. Scattered distribution on new growth.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade.,4,MOSQUITO_BUG
Tender flush showing multiple angular brown raised lesions. Tips stunted. Scattered distribution on new growth. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,4,MOSQUITO_BUG
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,4,MOSQUITO_BUG
Rough corky raised spots on newly emerged leaves. Tips curled and discoloured. Lesions individually spaced.,4,MOSQUITO_BUG
Rough corky raised spots on newly emerged leaves. Tips curled and discoloured. Lesions individually spaced.,4,MOSQUITO_BUG
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade.,4,MOSQUITO_BUG
Tender flush showing multiple angular brown raised lesions. Tips stunted. Scattered distribution on new growth.,4,MOSQUITO_BUG
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened.,4,MOSQUITO_BUG
Rough corky raised spots on newly emerged leaves. Tips curled and discoloured. Lesions individually spaced.,4,MOSQUITO_BUG
Tender flush showing multiple angular brown raised lesions. Tips stunted. Scattered distribution on new growth.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,4,MOSQUITO_BUG
Rough corky raised spots on newly emerged leaves. Tips curled and discoloured. Lesions individually spaced.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Tender flush showing multiple angular brown raised lesions. Tips stunted. Scattered distribution on new growth.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,4,MOSQUITO_BUG
Rough corky raised spots on newly emerged leaves. Tips curled and discoloured. Lesions individually spaced. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins. Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins.,4,MOSQUITO_BUG
Tender flush showing multiple angular brown raised lesions. Tips stunted. Scattered distribution on new growth. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,4,MOSQUITO_BUG
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Rough corky raised spots on newly emerged leaves. Tips curled and discoloured. Lesions individually spaced.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,4,MOSQUITO_BUG
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion.,4,MOSQUITO_BUG
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,4,MOSQUITO_BUG
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre.,4,MOSQUITO_BUG
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins.,4,MOSQUITO_BUG
