text,class_id,class_name
Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy. Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves.,0,LEAF_BLIGHT
Defoliated patches with only coarse veins remaining. Fine frass scattered on leaves beneath affected area.,3,LOOPER_CATERPILLARS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,1,LEAF_HOPPERS
Uniform whitish flecking on leaf blade. Leaves feel papery and dry. Lower canopy most affected. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,1,LEAF_HOPPERS
Bright orange urediniospore pustules scattered on underside of leaves. Spores dust off when touched.,2,LEAF_RUST
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,1,LEAF_HOPPERS
Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,2,LEAF_RUST
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,1,LEAF_HOPPERS
Dark necrotic patches with pale yellow borders appearing on lower canopy leaves. Soft texture at active edge.,0,LEAF_BLIGHT
Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,3,LOOPER_CATERPILLARS
Skeletonized patches where only the major veins remain intact. Leaf edges highly irregular from feeding. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,3,LOOPER_CATERPILLARS
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Brown water-soaked lesions spreading inward from leaf margins. Tissue collapses rapidly under humid conditions. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,0,LEAF_BLIGHT
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Bright orange urediniospore pustules scattered on underside of leaves. Spores dust off when touched. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,2,LEAF_RUST
Brown necrosis expanding from tip and edges. More than half of some leaves showing blighted tissue. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,0,LEAF_BLIGHT
Leaf tissue turning brown from edges inward. Water-soaked translucent border at leading edge of lesion. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,0,LEAF_BLIGHT
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Holes and torn edges on leaf blade. Some veins exposed. Frass visible below. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,3,LOOPER_CATERPILLARS
Large irregularly shaped brown areas on leaf blade. Margin tissue soft and disintegrating under moisture. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,0,LEAF_BLIGHT
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Orange pustules coalescing on lower leaf surface. Leaves yellowing and dropping in severely affected patches.,2,LEAF_RUST
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible.,1,LEAF_HOPPERS
Irregular brown blotches covering large portions of the leaf blade. Adjacent tissue appears water-soaked. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,0,LEAF_BLIGHT
Leaf tissue turning brown from edges inward. Water-soaked translucent border at leading edge of lesion.,0,LEAF_BLIGHT
Yellow-orange raised pustules in irregular groups on leaf underside. Upper surface pale yellow above each cluster.,2,LEAF_RUST
Brown water-soaked lesions spreading inward from leaf margins. Tissue collapses rapidly under humid conditions. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,0,LEAF_BLIGHT
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened.,4,MOSQUITO_BUG
Bright orange urediniospore pustules scattered on underside of leaves. Spores dust off when touched. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,2,LEAF_RUST
Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,2,LEAF_RUST
Dark necrotic patches with pale yellow borders appearing on lower canopy leaves. Soft texture at active edge.,0,LEAF_BLIGHT
Rust-coloured patches on lower leaf. Upper surface pale above affected areas. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,2,LEAF_RUST
Small circular orange-rust coloured spots on adaxial surface. Powdery spore deposits on abaxial side. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,2,LEAF_RUST
Large irregularly shaped brown areas on leaf blade. Margin tissue soft and disintegrating under moisture. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,0,LEAF_BLIGHT
Large irregular sections of leaf tissue removed. Frass deposits and silk threads present near damage sites.,3,LOOPER_CATERPILLARS
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Irregular holes across leaf blade with ragged edges. Frass pellets visible on remaining tissue beneath. Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves.,3,LOOPER_CATERPILLARS
Leaf tissue turning brown from edges inward. Water-soaked translucent border at leading edge of lesion. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,0,LEAF_BLIGHT
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Leaf lamina partially consumed leaving midrib and major veins. Feeding damage across multiple leaves in canopy.,3,LOOPER_CATERPILLARS
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,4,MOSQUITO_BUG
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Rust-coloured spore masses on abaxial surface. Upper leaf shows yellow-orange chlorotic spots above each pustule. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,2,LEAF_RUST
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,3,LOOPER_CATERPILLARS
Notched leaf margins and internal holes. Damage consistent with chewing from leaf edge inward. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,3,LOOPER_CATERPILLARS
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion.,4,MOSQUITO_BUG
Irregular holes across leaf blade with ragged edges. Frass pellets visible on remaining tissue beneath. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,3,LOOPER_CATERPILLARS
Leaf tissue turning brown from edges inward. Water-soaked translucent border at leading edge of lesion. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,0,LEAF_BLIGHT
Rust-orange raised spots with powdery texture on lower leaf surface. Upper surface shows corresponding pale patches. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,2,LEAF_RUST
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,4,MOSQUITO_BUG
Necrotic tan-brown patches with a darker outer ring. Spreads rapidly in moist dense canopy sections.,0,LEAF_BLIGHT
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible.,1,LEAF_HOPPERS
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,4,MOSQUITO_BUG
Small circular orange-rust coloured spots on adaxial surface. Powdery spore deposits on abaxial side. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,2,LEAF_RUST
Leaf bronzing with dense pale stippling from tip toward base. Brittle texture on older affected leaves. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,4,MOSQUITO_BUG
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,0,LEAF_BLIGHT
Dark necrotic patches with pale yellow borders appearing on lower canopy leaves. Soft texture at active edge. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,0,LEAF_BLIGHT
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,1,LEAF_HOPPERS
Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,3,LOOPER_CATERPILLARS
Fine white speckling uniformly distributed on upper leaf. Margins rolling and yellowing. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Upper leaf surface stripped away in patches. Veins exposed. Frass pellets and silk webbing visible nearby.,3,LOOPER_CATERPILLARS
Notched leaf margins and internal holes. Damage consistent with chewing from leaf edge inward.,3,LOOPER_CATERPILLARS
Brown necrosis expanding from tip and edges. More than half of some leaves showing blighted tissue.,0,LEAF_BLIGHT
Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves.,1,LEAF_HOPPERS
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,1,LEAF_HOPPERS
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,4,MOSQUITO_BUG
Necrotic tan-brown patches with a darker outer ring. Spreads rapidly in moist dense canopy sections.,0,LEAF_BLIGHT
Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,0,LEAF_BLIGHT
Skeletonized patches where only the major veins remain intact. Leaf edges highly irregular from feeding. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,3,LOOPER_CATERPILLARS
Leaf tissue turning brown from edges inward. Water-soaked translucent border at leading edge of lesion.,0,LEAF_BLIGHT
Large irregular sections of leaf tissue removed. Frass deposits and silk threads present near damage sites. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,3,LOOPER_CATERPILLARS
Raised angular marks on expanding leaves. Shoot tips bent and discoloured. Lesions not along veins. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,4,MOSQUITO_BUG
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,4,MOSQUITO_BUG
Leaf tissue turning brown from edges inward. Water-soaked translucent border at leading edge of lesion. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,0,LEAF_BLIGHT
Brown water-soaked lesions spreading inward from leaf margins. Tissue collapses rapidly under humid conditions.,0,LEAF_BLIGHT
Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed. Pale speckling on upper leaf surface. Margins slightly curled. Yellowing visible on some leaves.,3,LOOPER_CATERPILLARS
Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,2,LEAF_RUST
Brown necrosis expanding from tip and edges. More than half of some leaves showing blighted tissue.,0,LEAF_BLIGHT
Irregular brown blotches covering large portions of the leaf blade. Adjacent tissue appears water-soaked.,0,LEAF_BLIGHT
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,1,LEAF_HOPPERS
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,4,MOSQUITO_BUG
Dense orange-yellow pustule clusters on abaxial leaf surface. Surrounding tissue yellowing rapidly. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,2,LEAF_RUST
Yellow-orange raised pustules in irregular groups on leaf underside. Upper surface pale yellow above each cluster. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,2,LEAF_RUST
Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,2,LEAF_RUST
Orange-yellow powdery pustules on lower leaf surface. Corresponding pale spots visible on upper surface. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,2,LEAF_RUST
Rust-coloured spore masses on abaxial surface. Upper leaf shows yellow-orange chlorotic spots above each pustule. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,2,LEAF_RUST
Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed. Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,3,LOOPER_CATERPILLARS
Tender leaves with rough brown patches and tip wilting. Scattered wound-like raised lesions throughout blade. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,1,LEAF_HOPPERS
Skeletonized patches where only the major veins remain intact. Leaf edges highly irregular from feeding. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,3,LOOPER_CATERPILLARS
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Dark necrotic patches with pale yellow borders appearing on lower canopy leaves. Soft texture at active edge.,0,LEAF_BLIGHT
Raised lesions on tender flush. Scattered distribution. Tips show some dieback. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,4,MOSQUITO_BUG
Holes and torn edges on leaf blade. Some veins exposed. Frass visible below. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,3,LOOPER_CATERPILLARS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth.,1,LEAF_HOPPERS
Brown water-soaked lesions spreading inward from leaf margins. Tissue collapses rapidly under humid conditions. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,0,LEAF_BLIGHT
Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,3,LOOPER_CATERPILLARS
Blighted areas beginning at leaf tip and progressing along margins. Entire leaf browning in advanced cases.,0,LEAF_BLIGHT
Rust-coloured spore masses on abaxial surface. Upper leaf shows yellow-orange chlorotic spots above each pustule.,2,LEAF_RUST
Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,2,LEAF_RUST
Tip burn on young leaves with pale stippled damage spreading toward mid-leaf. Veins still green. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,1,LEAF_HOPPERS
Rust-orange raised spots with powdery texture on lower leaf surface. Upper surface shows corresponding pale patches. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,2,LEAF_RUST
Yellow-orange raised pustules in irregular groups on leaf underside. Upper surface pale yellow above each cluster.,2,LEAF_RUST
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,4,MOSQUITO_BUG
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,4,MOSQUITO_BUG
Large irregularly shaped brown areas on leaf blade. Margin tissue soft and disintegrating under moisture.,0,LEAF_BLIGHT
Irregular brown blotches covering large portions of the leaf blade. Adjacent tissue appears water-soaked. Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby.,0,LEAF_BLIGHT
Large irregularly shaped brown areas on leaf blade. Margin tissue soft and disintegrating under moisture.,0,LEAF_BLIGHT
Orange pustules coalescing on lower leaf surface. Leaves yellowing and dropping in severely affected patches. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,2,LEAF_RUST
Multiple small raised necrotic spots on tender shoots. Each spot has a sunken dark centre. Tips wilted.,4,MOSQUITO_BUG
Brown necrosis expanding from tip and edges. More than half of some leaves showing blighted tissue.,0,LEAF_BLIGHT
Brown necrosis expanding from tip and edges. More than half of some leaves showing blighted tissue. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,0,LEAF_BLIGHT
Portions of leaf removed. Skeletonized areas on some leaves. Frass present nearby. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,3,LOOPER_CATERPILLARS
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,1,LEAF_HOPPERS
Rust-orange raised spots with powdery texture on lower leaf surface. Upper surface shows corresponding pale patches. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,2,LEAF_RUST
Rust-orange raised spots with powdery texture on lower leaf surface. Upper surface shows corresponding pale patches. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,2,LEAF_RUST
Young shoots with multiple stipple-like raised spots and tip wilting. Lesion centres sunken and darkened. Fine stippling on upper surface. Some leaf curl. Could reflect feeding damage or other stress.,4,MOSQUITO_BUG
Rust-coloured spore masses on abaxial surface. Upper leaf shows yellow-orange chlorotic spots above each pustule. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,2,LEAF_RUST
Brown necrosis expanding from tip and edges. More than half of some leaves showing blighted tissue.,0,LEAF_BLIGHT
Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,0,LEAF_BLIGHT
Bleached stippling across leaf surface. Leaves brittle and discoloured. Tip dieback in severe cases.,1,LEAF_HOPPERS
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,1,LEAF_HOPPERS
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow.,1,LEAF_HOPPERS
New growth showing shoot dieback with scattered corky raised spots. Pale outer ring around each lesion.,4,MOSQUITO_BUG
Rust-coloured spore masses on abaxial surface. Upper leaf shows yellow-orange chlorotic spots above each pustule. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,2,LEAF_RUST
Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,2,LEAF_RUST
Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration. Holes and torn edges on leaf blade. Some veins exposed. Frass visible below.,2,LEAF_RUST
Bright orange urediniospore pustules scattered on underside of leaves. Spores dust off when touched. Brown patches on leaf margins. Tissue soft at edges. Worse in lower shaded canopy.,2,LEAF_RUST
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,4,MOSQUITO_BUG
Young flush with angular brown lesions at irregular positions. Rough raised texture at each wound centre.,4,MOSQUITO_BUG
Pale stippling pattern across upper leaf surface. Leaf margins curling upward. Colour fading to pale yellow. Raised lesions on tender flush. Scattered distribution. Tips show some dieback.,1,LEAF_HOPPERS
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,1,LEAF_HOPPERS
Small circular orange-rust coloured spots on adaxial surface. Powdery spore deposits on abaxial side.,2,LEAF_RUST
Dense orange-yellow pustule clusters on abaxial leaf surface. Surrounding tissue yellowing rapidly.,2,LEAF_RUST
Blighted areas beginning at leaf tip and progressing along margins. Entire leaf browning in advanced cases.,0,LEAF_BLIGHT
Brown spots on new foliage. Raised texture at lesion centres. Shoot tips look unhealthy. Orange deposits visible on leaf underside. Slow spread. Surrounding tissue slightly yellow.,4,MOSQUITO_BUG
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Necrotic areas on leaf blade. Margins discoloured. Spreading under humid conditions.,4,MOSQUITO_BUG
Leaf tissue missing in irregular patches. Ragged edges at margin. Origin not confirmed.,3,LOOPER_CATERPILLARS
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear.,4,MOSQUITO_BUG
Dark necrotic patches with pale yellow borders appearing on lower canopy leaves. Soft texture at active edge. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,0,LEAF_BLIGHT
Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry. Browning from leaf tip progressing inward. Soft water-soaked appearance at active edge.,1,LEAF_HOPPERS
Rust-orange raised spots with powdery texture on lower leaf surface. Upper surface shows corresponding pale patches. Whitish flecks on leaf blade. Tip region most affected. Leaves feel dry.,2,LEAF_RUST
Yellowing and bronzing of leaves with fine speckled texture on upper surface. Curled margins visible.,1,LEAF_HOPPERS
Leaf tips turning yellow-white with fine pale speckling. Leaf curl on newly emerged growth. Orange-yellow spots on leaf surface. Powdery texture. Both leaf surfaces show discolouration.,1,LEAF_HOPPERS
Small angular marks on young leaves. Some tip wilting visible. Cause not immediately clear. Rust-coloured patches on lower leaf. Upper surface pale above affected areas.,4,MOSQUITO_BUG
